지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),기사,안개 계속시간(hr)
108,서울,1920-02-22,-.2,-5.9,,4.5,,,,,,,,,0,,2,110,,1,864,,,,,63.3,3.7,,,,,,,,3.7,,,,,,,,,6.7,,.7,,1.9,0,0,0,.6,3.4,7.3,,,,.1,1.9,{연무}1818.,
108,서울,1920-02-23,-.6,-3,,2.1,,,,,,,3.3,,0,,5.3,270,,2.8,2419,,,,,87.3,5.1,,,,,,,,2.4,,,,,,,,,10,,.2,,2,0,0,0,.7,3.4,7.3,,,,.5,1.5,{눈}{강도0}0315-{눈}{강도1}0804-{눈}{강도0}0850-{눈}{강도1}1035-{눈}{강도0}1051-{눈}{강도1}1208-{눈}{강도2}1234-{눈}{강도1}1315-{눈}{강도0}1333-{눈}{강도1}1357-{눈}{강도0}1410-1425.  -{연무}{강도0}-{연무}{강도1}0732-{안개}{강도0}0743-{안개}{강도1}0752-{안개}{강도0}0904-1140.,
108,서울,1920-02-24,-3.8,-6.6,,-.7,,,,,,,.1,,0,,3.4,290,,3.8,1901,,,,,70.7,3.3,,,,,,,,6.1,,,,,,,,,4.7,,.1,,2,0,0,0,.7,3.4,7.2,,,,1.1,0,{서리}{강도1}22h. -{눈}{강도0}-0015.  0715-0820.  0920-0932.  {눈}{강도0}1332on&off1550.,
108,서울,1920-02-25,-2.4,-9.5,,2,,,,,,,,,0,,4.8,270,,2.4,2074,,,,,68,3.3,,,,,,,,8,,,,,,,,,5,,1.5,,1.9,0,0,0,.7,3.4,7.2,,,,1.5,,{서리}{강도1}6h. {안개}{강도0}0645-{안개}{강도1}0712-{안개}{강도0}1010-1150.  {달코로나}{강도0}1858-2003.,
108,서울,1920-02-26,.5,-3.7,,4.5,,,,,,,,,0,,2.6,70,,1.8,1555,,,,,69.7,4.2,,,,,,,,7,,,,,,,,,6.7,,2.4,,2,0,0,0,.8,3.4,7.2,,,,1.9,,{서리}{강도0}6h. {안개}{강도0}0712-{안개}{강도1}0727-{안개}{강도0}0830-0935.  {햇무리}{강도0}1140-1165.  1230-1450.,
108,서울,1920-02-27,.6,-.6,,2.7,,,,,,,1.3,,0,,4.4,50,,2.5,2160,,,,,80.7,5.2,,,,,,,,.4,,,,,,,,,10,,1.2,,2,0,0,0,.8,3.3,7.1,,,,1.2,1.3,{눈}{강도0}1134-{눈}{강도1}1235-{눈}{강도0}{비}{강도0}1343-{눈}{강도0}1450-{눈}{강도1}1516-{눈}{강도0}1853-1950.,
108,서울,1920-02-28,.9,-2.6,,4,,,,,,,0,,0,,2.3,360,,1.3,1123,,,,,75.7,4.9,,,,,,,,2.5,,,,,,,,,6.3,,2.9,,2,0,0,0,.8,3.3,7,,,,1.1,0,{서리}{강도0}22h. {눈}{강도0}0505-0529.  0745-1112.  1347-1505.  {안개}{강도0}0625-{안개}{강도1}0653-{안개}{강도0}0732-1156.,
108,서울,1920-02-29,1.8,-4,,7.6,,,,,,,,,0,,3.9,290,,2.3,1987,,,,,67.7,4.6,,,,,,,,10,,,,,,,,,5,,4,,2,0,0,0,.9,3.4,7.1,,,,1.5,1.7,{서리}{강도1}6h. {햇무리}{강도0}1520-1645.,
108,서울,1920-03-01,1.9,-.1,,5.5,,,,,,,1.8,,0,,4.9,250,,2.5,2160,,,,,79.7,5.6,,,,,,,,2.4,,,,,,,,,10,,3.2,,2,0,0,0,.9,3.2,7,,,,.7,.1,{눈}{강도0}0445-{눈}{강도0}{비}{강도0}1040-{비}{강도0}fine1058-1213   {달무리}{강도0}2045-{달무리}{강도1}2103-{달무리}{강도0}2320-2345,
108,서울,1920-03-02,-1.1,-4.6,,4.5,,,,,,,,,0,,7.4,320,,3.6,3110,,,,,56.3,3.1,,,,,,,,9.9,,,,,,,,,2.3,,2.5,,2,0,0,0,1,3.3,7,,,,2.5,,{서리}{강도2}6h. {연무}{강도0}0728-1040.  {햇무리}{강도0}1055-1105.,
108,서울,1920-03-03,-2.7,-7,,.5,,,,,,,,,0,,4.8,270,,3.6,3110,,,,,41.3,2,,,,,,,,9.7,,,,,,,,,3.3,,.5,,2,0,0,0,1,3.3,7,,,,1.9,,{안개}{강도0}0712-0836.  {햇무리}{강도0}0958-1145.,
108,서울,1920-03-04,-.3,-6,,3.7,,,,,,,0,,0,,5.1,250,,3,2592,,,,,62,3.8,,,,,,,,10.2,,,,,,,,,9.7,,2.3,,2.1,0,0,0,1.1,3.3,7,,,,2.1,0,{눈}{강도0}2010-{싸락우박}{강도1}2018-{싸락우박}{강도0}2035-{싸락우박}{강도1}2155-{싸락우박}{강도0}2158-2310.,
108,서울,1920-03-05,-2.2,-5.1,,1.8,,,,,,,0,,0,,7.8,320,,5.4,4666,,,,,42.7,2.2,,,,,,,,10.6,,,,,,,,,3,,.5,,2,0,0,0,1.1,3.4,6.9,,,,2.2,,,
108,서울,1920-03-06,-1.8,-7.8,,4,,,,,,,,,0,,4.4,290,,2.4,2074,,,,,66.3,3.4,,,,,,,,10.3,,,,,,,,,0,,.3,,2,0,0,0,1.1,3.4,6.9,,,,2.2,,{서리}{강도0}22h. {안개}{강도0}0715-{안개}{강도1}0730-{안개}{강도0}0835-1050.,
108,서울,1920-03-07,.6,-6.6,,8.5,,,,,,,,,0,,3.4,70,,1.5,1296,,,,,65.7,3.9,,,,,,,,10.2,,,,,,,,,5.7,,1.9,,2,0,0,0,1.1,3.3,6.8,,,,2.3,,{서리}{강도2}6h. {햇무리}{강도0}0942-1125.  1145-{햇무리}{강도1}1152-{햇무리}{강도0}1232-1305.,
108,서울,1920-03-08,4.4,-.9,,12,,,,,,,,,0,,5,290,,2.3,1987,,,,,62.3,5,,,,,,,,5.5,,,,,,,,,5.7,,4.9,,2.1,0,0,0,1.5,3.4,6.8,,,,2.2,,{이슬}{강도0}22h.,
108,서울,1920-03-09,5.5,-2.3,,14.4,,,,,,,,,0,,4.7,290,,1.5,1296,,,,,67,5.7,,,,,,,,10.4,,,,,,,,,0,,6,,1.8,0,0,0,.3,3.5,6.7,,,,2.8,,{서리}{강도2}6h. {안개}{강도0}0740-{안개}{강도1}0751-{안개}{강도2}0803-{안개}{강도1}0810-{안개}{강도0}0940-1120.,
108,서울,1920-03-10,5.6,.9,,11.5,,,,,,,,,0,,3.4,290,,1.6,1382,,,,,71.3,6.3,,,,,,,,2.1,,,,,,,,,8.7,,5.8,,2.6,0,0,0,3.1,3.7,6.7,,,,1.4,,{이슬}{강도0}6h. 22h. {안개}{강도0}0630-{안개}{강도1}0720-{안개}{강도0}0850-{안개}{강도1}0943-{안개}{강도0}1145-1220.,
108,서울,1920-03-11,6.2,2.6,,12,,,,,,,,,0,,5.1,110,,2.1,1814,,,,,62.7,5.8,,,,,,,,2.3,,,,,,,,,8,,7.9,,3.2,0,0,0,3.7,4,6.7,,,,2.1,,{안개}{강도0}0620-{안개}{강도1}0725-{안개}{강도0}0940-1134.,
108,서울,1920-03-12,2.5,-1.9,,7.2,,,,,,,,,0,,6.3,320,,3.9,3370,,,,,48.7,3.5,,,,,,,,10.3,,,,,,,,,3,,4.9,,3.4,0,0,0,4.2,4.4,6.6,,,,2.9,,{안개}{강도0}0740-0825.,
108,서울,1920-03-13,2.3,-3.9,,9.5,,,,,,,,,0,,2.8,250,,2.4,2074,,,,,55.7,3.9,,,,,,,,10.6,,,,,,,,,1,,4.7,,3.5,0,0,0,4.5,4.6,6.7,,,,2.6,,,
